source_id,doi,year,corresponding,all_authors
SCOPUS_ID:84962204053,10.1109/TENCON.2015.7373193,2016,,Cabecinhas D.|Cunha R.|Serra P.|Hamel T.
SCOPUS_ID:84962205496,10.1155/2016/7631085,2016,,Baudouy D.|Wagner N.|Wagner K.D.
SCOPUS_ID:84962216964,10.1016/j.physd.2016.02.012,2016,Lega E.|Laboratoire Joseph-Louis Lagrange,Lega E.
SCOPUS_ID:84962224155,10.3762/bjoc.12.19,2016,,Martin A.R.
SCOPUS_ID:84962230546,10.1007/s10948-016-3487-1,2016,,Michon A.
SCOPUS_ID:84962233329,10.1016/j.cobeha.2016.03.005,2016,,Cansell C.
SCOPUS_ID:84962236817,10.1016/j.marenvres.2016.02.013,2016,,Ariotti P.A.
SCOPUS_ID:84962242792,10.1016/j.tecto.2016.03.022,2016,,Mercier de Lépinay B.
SCOPUS_ID:84962246346,10.1103/PhysRevE.93.031102,2016,,Bec J.|Saw E.W.|Homann H.
SCOPUS_ID:84962261699,10.1109/LSP.2016.2518699,2016,,Ximenes L.R.|Favier G.
SCOPUS_ID:84962265535,10.1371/journal.pone.0150665,2016,,Guérin S.|Delaunay F.|Teboul M.|Feillet C.
SCOPUS_ID:84962268005,10.1007/978-3-319-30505-9_22,2016,Jacquemart Q.|Laboratoire D'informatique Signaux et Systèmes de Sophia-Antipolis,Jacquemart Q.|Urvoy-Keller G.
SCOPUS_ID:84962268141,10.1007/s00424-016-1813-x,2016,,Jodar M.|Arhatte M.|Retailleau K.|Demolombe S.|Honoré E.|Duprat F.|Patel A.
SCOPUS_ID:84962282420,10.1007/s00424-016-1811-z,2016,,Penton D.|Arhatte M.|Martins J.R.|Peyronnet R.|Moro C.|Demolombe S.|Honoré E.|Patel A.
SCOPUS_ID:84962283280,10.3847/0067-0049/223/1/2,2016,,Ferrari C.
SCOPUS_ID:84962311556,10.1186/s13023-016-0411-5,2016,"Chiaverini C.|Institut de Recherche sur le Cancer et le Vieillissement, Nice",Chiaverini C.|Lacour J.P.
SCOPUS_ID:84962329623,10.3390/md14030058,2016,,Mehiri M.
SCOPUS_ID:84962359524,10.1007/s00601-016-1049-5,2016,,Gattobigio M.
SCOPUS_ID:84962376898,10.1051/medsci/20163203008,2016,,Repetto E.|Hizir Z.|Trabucchi M.
SCOPUS_ID:84962393686,10.1016/j.jcp.2015.11.045,2016,,Frisch U.
SCOPUS_ID:84962432620,10.1186/s13408-016-0036-y,2016,,Faugeras O.
SCOPUS_ID:84962467987,10.1371/journal.pntd.0004349,2016,,Cannet A.|Delaunay P.|Marty P.
SCOPUS_ID:84962482707,10.1051/medsci/20163202007,2016,,Comoglio Y.|Sandoz G.
SCOPUS_ID:84962490437,10.1016/j.jaad.2016.02.1167,2016,Passeron T.|Centre Méditerranéen de Médecine Moléculaire,Passeron T.|Lacour J.P.
SCOPUS_ID:84962495349,10.1088/1742-6596/665/1/012056,2016,,Hill V.
SCOPUS_ID:84962547881,10.1051/0004-6361/201526455,2016,,Cappi A.
SCOPUS_ID:84962557307,10.2113/gssgfbull.187.1.3,2016,,Schneider D.|Verati C.|Lardeaux J.M.|Corsini M.
SCOPUS_ID:84962603136,10.1051/0004-6361/201628107,2016,,Abe L.|Lagadec E.|Khorrami Z.|Lanz T.|Carbillet M.|Vakili F.|Chesneau O.
SCOPUS_ID:84962605224,10.1371/journal.pone.0149941,2016,,Ottaviani A.
SCOPUS_ID:84962629370,10.1109/TIP.2015.2509258,2016,,Richard C.
SCOPUS_ID:84962640757,10.1007/s00024-016-1262-7,2016,,Ratzov G.|Dano A.|Martillo C.|Schenini L.|Guiyeligou G.D.|Michaud F.|Collot J.Y.
SCOPUS_ID:84962703539,10.13182/FST15-171,2016,Faugeras B.|Laboratoire de Mathématiques J.A. Dieudonné,Faugeras B.
SCOPUS_ID:84962726113,10.1016/j.tecto.2016.03.027,2016,,Delouis B.|Sage F.|Béthoux N.|Courboulex F.|Régnier M.|Deschamps A.|Larroque C.
SCOPUS_ID:84962808586,10.3389/fphys.2016.00042,2016,,Heurteaux C.|Borsotto M.|Mazella J.
SCOPUS_ID:84962845315,10.1103/PhysRevLett.116.131103,2016,,Regimbau T.|Fournier J.D.|Coulon J.P.|Heitmann H.|Dereli H.|Turconi M.|Gendre B.|Wei L.W.|Siellez K.|Merzougui M.|Kéfélian F.|Cleva F.|Martellini L.|Boer M.|Pichot M.|Vinet J.Y.|Brillet A.|Bogaert G.|Man N.
SCOPUS_ID:84962848880,10.1109/CLEOPR.2015.7375892,2016,,Damilano B.|Khalfioui M.A.|Courville A.|Vennegues P.|De Mierry P.|Brault J.|Leroux M.|Massies J.|Chenot S.
SCOPUS_ID:84962851408,10.3847/2041-8205/820/2/L24,2016,,Boer M.|Hello Y.|Deschamps A.
SCOPUS_ID:84962859617,10.1016/j.sigpro.2016.03.020,2016,,Richard C.
SCOPUS_ID:84962862007,10.1038/srep24067,2016,,Robin J.
SCOPUS_ID:84962867362,10.1103/PhysRevLett.116.131102,2016,,Regimbau T.|Fournier J.D.|Coulon J.P.|Heitmann H.|Dereli H.|Turconi M.|Gendre B.|Wei L.W.|Siellez K.|Merzougui M.|Kéfélian F.|Cleva F.|Martellini L.|Boer M.|Pichot M.|Vinet J.Y.|Brillet A.|Bogaert G.|Man N.|Christensen N.
SCOPUS_ID:84962875893,10.1016/j.biocontrol.2016.04.002,2016,,Burte V.
SCOPUS_ID:84962909267,10.1093/jxb/erv564,2016,,Quentin M.|Abad P.|Panabières F.|Keller H.|Baurès I.|Favery B.|Allasia V.
SCOPUS_ID:84962909750,10.3847/0004-637X/820/2/89,2016,,Miguel Y.
SCOPUS_ID:84962917582,10.3917/ride.294.0503,2016,"Teller M.|Groupe de Recherche en Droit, Économie et Gestion",Teller M.
SCOPUS_ID:84963502744,10.1016/j.bbamcr.2016.02.018,2016,,Marchiq I.|Pouysségur J.|Bouret Y.|Counillon L.
SCOPUS_ID:84963520634,10.1002/arch.21329,2016,Moussian B.|Institut de Biologie Valrose,Moussian B.
SCOPUS_ID:84963535692,10.1109/CAMAD.2015.7390496,2016,,Luxey C.|Titz D.
SCOPUS_ID:84963553345,10.1016/j.icarus.2016.03.022,2016,,Delbo M.|Alí-Lagoa V.
SCOPUS_ID:84963553795,10.1080/15548627.2016.1159378,2016,,Mograbi B.|Hofman P.
SCOPUS_ID:84963570059,10.1098/rstb.2015.0373,2016,,Manera V.
SCOPUS_ID:84963593725,10.1126/science.aad8137,2016,Meinert C.|Institut de Chimie de Nice,Meinert C.|Myrgorodska I.|Meierhenrich U.J.
SCOPUS_ID:84963594725,10.1097/BOR.0000000000000293,2016,,Carle G.F.|Breuil V.
SCOPUS_ID:84963595330,10.1093/mnras/stw088,2016,,Petrov R.G.|Stee P.
SCOPUS_ID:84963600048,10.1016/j.mssp.2016.03.025,2016,Alloing B.|Centre de Recherche sur l'Hétéro-Epitaxie et ses Applications,Alloing B.|Zúñiga-Pérez J.
SCOPUS_ID:84963604316,10.1093/mnras/stw153,2016,,Méheut H.
SCOPUS_ID:84963617377,10.1103/PhysRevE.93.040102,2016,,Peruani F.
SCOPUS_ID:84963629046,10.1103/PhysRevE.93.043104,2016,,Krstulovic G.|Ponty Y.|Politano H.
SCOPUS_ID:84963649848,10.1111/nan.12320,2017,Burel-Vandenbos F.|Institut de Biologie Valrose,Burel-Vandenbos F.|Almairac F.|Di Mauro I.|Gimet S.|Virolle T.|Pedeutour F.
SCOPUS_ID:84963657326,10.1007/s11695-016-2179-z,2016,,Iannelli A.
SCOPUS_ID:84963665456,10.1016/j.neuroscience.2016.02.018,2016,,Gruet M.
SCOPUS_ID:84963677686,10.3390/molecules21020178,2016,,Mehiri M.
SCOPUS_ID:84963679880,10.1109/JSTQE.2015.2490100,2016,,Doya V.
SCOPUS_ID:84963690431,10.1002/fld.4232,2016,,Delestre O.
SCOPUS_ID:84963699450,10.1016/j.cmet.2016.03.003,2016,,Agrawal N.|Mauri A.|Delanoue R.|Léopold P.|Pasco M.
SCOPUS_ID:84963701093,10.1007/s11356-016-6654-9,2016,,Desneux N.
SCOPUS_ID:84963706158,10.1103/PhysRevLett.116.133901,2016,,Marconi M.|Camelin P.|Giudici M.
SCOPUS_ID:84963706321,10.1007/s10346-016-0705-7,2017,,Vidal M.|Tric E.|Palis E.|Lebourg T.
SCOPUS_ID:84963717083,10.1063/1.4945100,2016,,Chauveau J.M.
SCOPUS_ID:84963720895,10.1109/TAP.2016.2517667,2016,,Luxey C.|Cihangir A.|Bisognin A.|Jacquemod G.
SCOPUS_ID:84963736371,10.1073/pnas.1522459113,2016,,Wdziekonski B.|Comoglio Y.|Royal P.|Sandoz G.
SCOPUS_ID:84963736796,10.1126/scisignal.aad4376,2016,,Arkowitz R.A.
SCOPUS_ID:84963762084,10.3750/AIP2016.46.1.03,2016,,Francour P.
SCOPUS_ID:84963763726,10.1093/mnras/stw242,2016,,Renaud C.|Ikhlef R.|Ubaldi F.|Morand F.|Chauvineau B.|Corbard T.|Borgnino J.|Ziad A.|Assus P.
SCOPUS_ID:84963776198,10.1073/pnas.1522748113,2016,,Soussia I.B.|Blin S.|Brau F.|Bichet D.|Lesage F.
SCOPUS_ID:84963777357,10.1016/j.ijfoodmicro.2016.03.020,2016,,Touzeau S.
SCOPUS_ID:84963787975,10.1111/mpp.12371,2016,,Boyer L.|Abad P.|Keller H.
SCOPUS_ID:84963799337,10.1039/c5tc03427b,2016,,Dabert-Gay A.S.|Debayle D.|Bonhomme D.|Karpenko I.A.|Dziuba D.|Barthes N.P.F.|Michel B.Y.|Benhida R.|Burger A.
SCOPUS_ID:84963799757,10.1016/j.paid.2016.02.067,2016,,Radel R.
SCOPUS_ID:84963807736,10.1109/LAWP.2015.2465842,2016,,Luxey C.|Ferrero F.|Titz D.|Bisognin A.
SCOPUS_ID:84963807814,10.1080/09593330.2016.1165293,2016,,Clair G.
SCOPUS_ID:84963815366,10.37236/5180,2016,,Mitsche D.
SCOPUS_ID:84963825574,10.1093/mnras/stw336,2016,Dessart L.|Laboratoire Joseph-Louis Lagrange,Dessart L.
SCOPUS_ID:84963830625,10.1093/mnras/stw410,2016,,Vlasis A.|Dessart L.
SCOPUS_ID:84963831046,10.1124/jpet.116.232637,2016,,Douguet D.
SCOPUS_ID:84963831414,10.1093/cercor/bhw002,2016,,Mantegazza M.
SCOPUS_ID:84963878661,10.1093/mnras/stw418,2016,Dessart L.|Laboratoire Joseph-Louis Lagrange,Dessart L.
SCOPUS_ID:84963904704,10.1109/TUFFC.2015.2497002,2016,,Cavalié O.
SCOPUS_ID:84963943984,10.1016/j.scispo.2016.01.008,2016,,Morin J.B.
SCOPUS_ID:84963945192,10.3917/reco.hs01.0009,2016,"Arena R.|Groupe de Recherche en Droit, Économie et Gestion",Arena R.
SCOPUS_ID:84963945651,10.23919/oceans.2015.7401934,2016,,Li Y.|Rendas M.J.
SCOPUS_ID:84963956740,10.1109/JLT.2016.2524583,2016,,Quillier E.|Tronche H.|Baldi P.|De Micheli M.
SCOPUS_ID:84963958108,10.1096/fj.15-280453,2016,,Murdaca J.|Mothe-Satney I.|Neels J.G.|Sibille B.|Grimaldi P.A.|Rousseau A.S.
SCOPUS_ID:84963981945,10.1016/j.cub.2016.03.040,2016,,Seminara A.
SCOPUS_ID:84963981984,10.3917/reco.hs01.0185,2016,"Bougette P.|Groupe de Recherche en Droit, Économie et Gestion",Bougette P.|Charlier C.
SCOPUS_ID:84964055117,10.1027/1618-3169/a000312,2016,,Mathy F.
SCOPUS_ID:84964197182,10.1016/j.encep.2016.03.007,2016,"Karcher B.|Laboratoire d'Anthropologie et de Psychologie Cliniques, Cognitives et Sociales",Karcher B.
SCOPUS_ID:84964222501,10.2174/157339551201160330130548,2016,Czerkinsky C.|Institut de Pharmacologie Moléculaire et Cellulaire,Czerkinsky C.
SCOPUS_ID:84964237770,10.3389/fpls.2016.00472,2016,,Berger A.|Boscari A.
SCOPUS_ID:84964240752,10.3389/fpls.2016.00454,2016,,Brouquisse R.|Boscari A.|Pauly N.|Puppo A.|Damiani I.
SCOPUS_ID:84964253116,10.1007/s11238-016-9549-9,2016,,Duchêne S.|Guerci E.
SCOPUS_ID:84964270260,10.1093/nar/gkv1122,2016,,Gilson E.
SCOPUS_ID:84964284914,10.1002/ps.4163,2016,,Desneux N.
SCOPUS_ID:84964307873,10.2174/157339551201160330130810,2016,Czerkinsky C.|Institut de Pharmacologie Moléculaire et Cellulaire,Czerkinsky C.
SCOPUS_ID:84964316632,10.1007/s00362-016-0767-6,2016,Pronzato L.|Laboratoire D'informatique Signaux et Systèmes de Sophia-Antipolis,Pronzato L.
SCOPUS_ID:84964318512,10.1109/ICIICII.2015.140,2016,,Fillatre L.
SCOPUS_ID:84964318628,10.3390/md14040077,2016,,Sfecci E.|Amade P.|Mehiri M.
SCOPUS_ID:84964325823,10.1002/jssc.201501097,2016,,Baldovini N.|Filippi J.J.
SCOPUS_ID:84964330545,10.1021/acs.jpcc.5b11586,2016,,Darmanin T.|Godeau G.|Ramos Chagas G.|Amigoni S.|Guittard F.
SCOPUS_ID:84964330621,10.1016/j.therap.2016.01.001,2016,,Checler F.
SCOPUS_ID:84964334152,10.1017/S0308210515000591,2016,Kostov V.P.|Laboratoire de Mathématiques J.A. Dieudonné,Kostov V.P.
SCOPUS_ID:84964334651,10.1109/ReConFig.2015.7393336,2016,,Bonamy R.
SCOPUS_ID:84964336609,10.1007/s00245-016-9354-4,2017,,Zolésio J.P.
SCOPUS_ID:84964350628,10.1016/j.quaint.2016.01.056,2017,,Messager E.|Naudinot N.|Tomasso A.
SCOPUS_ID:84964354500,10.1016/j.jcp.2016.04.038,2016,Pasquetti R.|Laboratoire de Mathématiques J.A. Dieudonné,Pasquetti R.
SCOPUS_ID:84964371817,10.1364/OPTICA.3.000362,2016,,D’Auria V.|Kaiser F.|Fedrici B.|Tanzilli S.
SCOPUS_ID:84964374935,10.1016/j.quaint.2016.01.052,2017,,Théry-Parisot I.
SCOPUS_ID:84964378434,10.1016/j.crci.2016.03.005,2016,,Nicolas M.
SCOPUS_ID:84964388728,10.1103/PhysRevA.93.043826,2016,,Guerin W.|Kaiser R.|Dussaux A.|Tanzilli S.|Vakili F.|Alibart O.
SCOPUS_ID:84964434584,10.1093/mnras/stv2844,2016,,Delbo M.
SCOPUS_ID:84964461116,10.1038/srep24273,2016,,Desneux N.
SCOPUS_ID:84964478771,10.1111/eea.12436,2016,,Wajnberg E.
SCOPUS_ID:84964483800,10.1103/PhysRevE.93.042207,2016,,Métivier D.|Barré J.
SCOPUS_ID:84964489791,10.1080/00150193.2016.1155036,2016,,Neradovskiy M.M.|Tronche H.|Baldi P.|De Micheli M.P.
SCOPUS_ID:84964502469,10.1080/00150193.2016.1155032,2016,,Neradovskiy M.M.
SCOPUS_ID:84964504869,10.1016/j.wavemoti.2016.04.007,2016,,Clamond D.
SCOPUS_ID:84964545849,10.1038/srep24529,2016,,Genevet P.
SCOPUS_ID:84964553239,10.1097/JOM.0000000000000679,2016,,Scoffier-Mériaux S.|Emile M.|Vaulerin J.|D'Arripe-Longueville F.|Colson S.S.
SCOPUS_ID:84964555627,10.1093/mnras/stv2797,2016,,Ferrari C.
SCOPUS_ID:84964555859,10.1109/ICITST.2015.7412052,2016,,Lozi R.
SCOPUS_ID:84964579617,10.1007/s10479-016-2211-7,2017,"Lardon A.|Groupe de Recherche en Droit, Économie et Gestion",Lardon A.
SCOPUS_ID:84964589716,10.1172/JCI82337,2016,,Perbal B.
SCOPUS_ID:84964592977,10.1051/epjconf/201611303001,2016,,Gattobigio M.
SCOPUS_ID:84964595326,10.1016/j.jog.2016.03.016,2016,Rolland Y.|Le Laboratoire Géoazur,Rolland Y.
SCOPUS_ID:84964600687,10.1039/c6nr00224b,2016,,Kuzhir P.
SCOPUS_ID:84964607320,10.1007/s12079-016-0317-y,2016,"Perbal B.|Groupe de Recherche en Droit, Économie et Gestion",Perbal B.
SCOPUS_ID:84964608652,10.1016/j.strueco.2016.04.002,2016,"Saviotti P.P.|Groupe de Recherche en Droit, Économie et Gestion",Saviotti P.P.
SCOPUS_ID:84964612443,10.1080/03610918.2014.972518,2016,Gauthier B.|Laboratoire D'informatique Signaux et Systèmes de Sophia-Antipolis,Gauthier B.|Pronzato L.
SCOPUS_ID:84964613953,10.1088/1742-6596/692/1/012011,2016,,Lozi R.
SCOPUS_ID:84964642992,10.1109/LED.2016.2542921,2016,,Damilano B.|Tabares-Jiménez G.|Cordier Y.
SCOPUS_ID:84964664607,10.1002/bies.201600049,2016,"Gilson E.|Institut de Recherche sur le Cancer et le Vieillissement, Nice",Gilson E.
SCOPUS_ID:84964669638,10.1515/crelle-2013-0125,2016,,Vétois J.
SCOPUS_ID:84964679040,10.1371/journal.pone.0154014,2016,,Plass-Johnson J.G.
SCOPUS_ID:84964734721,10.1093/mnras/stw431,2016,,Jacobson S.A.
SCOPUS_ID:84964744493,10.1098/rspb.2015.3025,2016,,Pagès G.
SCOPUS_ID:84964758551,10.1190/tle35020146.1,2016,,Ribodetti A.
SCOPUS_ID:84964786160,10.1093/mnras/stw492,2016,,Carry B.
SCOPUS_ID:84964791121,10.1007/978-3-319-33612-1_5,2016,,Di Giusto C.
SCOPUS_ID:84964810511,10.1051/0004-6361/201527567,2016,,Schultheis M.
SCOPUS_ID:84964817440,10.1016/j.encep.2016.03.003,2016,,Scoffier S.|d'Arripe-Longueville F.
SCOPUS_ID:84964844893,10.1109/LAWP.2015.2505669,2016,,Ferrero F.|Lizzi L.|Ribero J.M.|Staraj R.
SCOPUS_ID:84964858970,10.1007/s00428-016-1910-4,2016,,Ilie M.|Hofman V.|Hofman P.
SCOPUS_ID:84964875834,10.1016/j.oraloncology.2016.04.006,2016,"Pagès G.|Institut de Recherche sur le Cancer et le Vieillissement, Nice",Pagès G.|Benhamou Y.
SCOPUS_ID:84964879265,10.1016/j.yjmcc.2016.04.006,2016,,Feliciangeli S.|Chatelain F.C.|Lesage F.
SCOPUS_ID:84964886596,10.3389/fendo.2016.00027,2016,Amri E.Z.|Institut de Biologie Valrose,Amri E.Z.
SCOPUS_ID:84964895956,10.1109/TIT.2016.2544344,2016,,Richard A.
SCOPUS_ID:84964908542,10.1073/pnas.1517342113,2016,,Chatelain F.C.|Lesage F.
SCOPUS_ID:84964917426,10.3389/fendo.2016.00024,2016,Ruggiero C.|Institut de Pharmacologie Moléculaire et Cellulaire,Ruggiero C.|Lalli E.
SCOPUS_ID:84964922708,10.1111/jfbc.12271,2017,,Fernandez X.
SCOPUS_ID:84964925954,10.1016/j.jnc.2016.04.004,2016,,Guidetti P.
SCOPUS_ID:84964928007,10.1016/j.ceb.2016.03.012,2016,Barelli H.|Institut de Pharmacologie Moléculaire et Cellulaire,Barelli H.|Antonny B.
SCOPUS_ID:84964955852,10.1016/j.biomaterials.2016.04.019,2016,,Verhoeyen E.
SCOPUS_ID:84964959803,10.1016/j.landusepol.2016.04.034,2016,,Prévost A.|Robert S.
SCOPUS_ID:84964968258,10.1039/c5cp05059f,2016,,Diharce J.|Antonczak S.|Golebiowski J.|Fiorucci S.
SCOPUS_ID:84964989171,10.1098/rsta.2015.0158,2016,Kuhl U.|Institut de Physique de Nice,Kuhl U.
SCOPUS_ID:84964990162,10.1016/j.tet.2016.04.059,2016,,Martinet N.
SCOPUS_ID:84965020937,10.1007/s00401-016-1577-6,2016,,Pardossi-Piquard R.|Checler F.|Bauer C.|Bourgeois A.|Pagnotta S.|Lauritzen I.
SCOPUS_ID:84965028238,10.1080/21541248.2016.1151099,2016,,Mercey O.|Marcet B.|Barbry P.
SCOPUS_ID:84965038734,10.1109/ICMIC.2015.7409360,2016,,Favier G.
SCOPUS_ID:84965048152,10.7567/JJAP.55.05FG06,2016,,Damilano B.|Korytov M.|Khalfioui M.A.|Courville A.|Vennéguès P.|Matta S.|Tottereau O.|Brault J.|Leroux M.|Massies J.
SCOPUS_ID:84965048626,10.1158/0008-5472.CAN-15-2063,2016,Griessinger E.|Centre Méditerranéen de Médecine Moléculaire,Griessinger E.|Imbert V.|Nebout M.|Peyron J.F.
SCOPUS_ID:84965049877,10.1093/jeg/lbu045,2016,,Nesta L.|Musso P.|Bellone F.
SCOPUS_ID:84965056883,10.1007/s10115-016-0953-9,2017,Pasquier C.|Laboratoire D'informatique Signaux et Systèmes de Sophia-Antipolis,Pasquier C.
SCOPUS_ID:84965059978,10.1016/j.solener.2016.05.002,2016,,Biwole P.H.
SCOPUS_ID:84965062492,10.1364/OL.41.002025,2016,,Duchez J.B.|Mady F.|Benabdesselam M.
SCOPUS_ID:84965064385,10.1093/mnras/stw366,2016,,Petrov R.G.|Borgnino J.|Ziad A.|Martin F.
SCOPUS_ID:84965070456,10.1016/j.celrep.2016.04.040,2016,,Ledger N.|Capovilla M.|Raad H.|Robichon A.
SCOPUS_ID:84965074962,10.7567/JJAP.55.05FG10,2016,,Damilano B.|Lekhal K.|De Mierry P.
SCOPUS_ID:84965076143,10.1080/0046760X.2016.1170894,2016,,Jiménez-Alonso B.
SCOPUS_ID:84965082368,10.1055/s-0042-105879,2016,,Thomas O.P.|Tribalat M.A.
SCOPUS_ID:84965082735,10.1051/0004-6361/201528052,2016,,Monier R.
SCOPUS_ID:84965096214,10.1109/ICSOS.2015.7425073,2016,,Mariey H.|Lagarde G.M.|Aimar M.|Maurice N.|Phung D.H.|Albanesse D.|Samain E.
SCOPUS_ID:84965118354,10.1093/pasj/psv133,2016,,Abe L.
SCOPUS_ID:84965120533,10.1109/ICSOS.2015.7425060,2016,,Maurice N.|Phung D.H.|Samain E.
SCOPUS_ID:84965138898,10.1109/ICSOS.2015.7425089,2016,,Samain E.
SCOPUS_ID:84965142888,10.1109/IWAT.2016.7434799,2016,,Luxey C.|Titz D.|Bisognin A.
SCOPUS_ID:84965156155,10.1109/ICSOS.2015.7425085,2016,,Mariey H.|Lagarde G.M.|Aimar M.|Maurice N.|Phung D.H.|Albanesse D.|Samain E.
SCOPUS_ID:84965157095,10.1073/pnas.1524739113,2016,,Marie H.
SCOPUS_ID:84965178532,10.1109/ICSOS.2015.7425087,2016,,Maurice N.|Phung D.H.|Ziad A.|Samain E.|Chabé J.
SCOPUS_ID:84965182835,10.1051/0004-6361/201527484,2016,,Bonneau D.|Chelli A.|Chesneau O.
SCOPUS_ID:84966270078,10.1051/0004-6361/201527344,2016,,Bec J.|Tanga P.|Guillot T.|Homann H.
SCOPUS_ID:84966283614,10.1016/j.toxicon.2016.05.001,2016,,Debayle D.|Besson T.|Diochot S.|Lingueglia E.|Salinas M.
SCOPUS_ID:84966293277,10.1103/PhysRevE.93.052605,2016,,Ahmad A.|Vincenzi D.
SCOPUS_ID:84966297477,10.1051/0004-6361/201526616,2016,,Meheut H.
SCOPUS_ID:84966318941,10.1142/S0219199715500650,2016,,Dimca A.
SCOPUS_ID:84966344058,10.21037/tcr.2016.03.02,2016,,Ilié M.|Hofman P.
SCOPUS_ID:84966356835,10.1051/0004-6361/201527691,2016,,Dessart L.
SCOPUS_ID:84966378283,10.1051/0004-6361/201628266,2016,,Schultheis M.|Nandakumar G.
SCOPUS_ID:84966405172,10.1051/0004-6361/201527978,2016,Salabert D.|Laboratoire Joseph-Louis Lagrange,Salabert D.|Bigot L.|Creevey O.L.
SCOPUS_ID:84966412968,10.1007/s10340-016-0770-7,2017,,Desneux N.
SCOPUS_ID:84966455263,10.1051/0004-6361/201528014,2016,,De Laverny P.|Recio-Blanco A.|Hill V.
SCOPUS_ID:84966455374,10.1038/srep25255,2016,,Pomares C.
SCOPUS_ID:84966546052,10.1109/WD.2016.7461494,2016,,Sassatelli L.|Urvoy-Keller G.
SCOPUS_ID:84966552696,10.1109/VARI.2015.7456557,2016,,Modad J.|Wei Z.|Lorenzini P.|Jacquemod G.|Leduc Y.
SCOPUS_ID:84966600317,10.1016/j.celrep.2016.04.052,2016,,Visvikis O.
SCOPUS_ID:84966643351,10.1093/cvr/cvw046,2016,,Raffort J.|Lareyre F.
SCOPUS_ID:84966660810,10.1111/joes.12159,2016,"Kirakozian A.|Groupe de Recherche en Droit, Économie et Gestion",Kirakozian A.
SCOPUS_ID:84966698679,10.1007/s00165-016-0377-z,2016,,Di Giusto C.
SCOPUS_ID:84966701367,10.1016/j.jvolgeores.2016.04.036,2016,,Rivet D.
SCOPUS_ID:84966705290,10.1111/ejed.12177,2016,,Lorenz E.
SCOPUS_ID:84966774712,10.1016/j.sigpro.2016.04.009,2016,Favier G.|Laboratoire D'informatique Signaux et Systèmes de Sophia-Antipolis,Favier G.
SCOPUS_ID:84966781597,10.1016/j.jcrc.2016.04.023,2016,Danin P.E.|Centre Méditerranéen de Médecine Moléculaire,Danin P.E.
SCOPUS_ID:84966783993,10.1016/j.foodchem.2016.05.015,2016,,Laville R.|Michel T.|Kerdudo A.|Burger P.|Fernandez X.
SCOPUS_ID:84966990582,10.18632/oncotarget.8319,2016,,Cluzeau T.|Cluzeau T.|Ricci J.E.|Belaid A.|Driowya M.|Dubois A.|Ginet C.|Hamouda M.A.|El Manaa W.|Furstoss N.|Luciano F.|Jacquel A.|Benhida R.|Auberger P.|Marchetti S.|Robert G.
SCOPUS_ID:84966990595,10.1016/j.epsl.2016.04.015,2016,Pahlevan K.|Laboratoire Joseph-Louis Lagrange,Pahlevan K.
SCOPUS_ID:84967109569,10.1249/MSS.0000000000000981,2016,Vercruyssen F.|Laboratoire Motricité Humaine Expertise Sport Santé,Vercruyssen F.|Brisswalter J.
SCOPUS_ID:84967175439,10.1097/HCR.0000000000000181,2016,Gruet M.|Laboratoire Motricité Humaine Expertise Sport Santé,Gruet M.|Vallier J.|Mely L.
SCOPUS_ID:84967184661,10.1016/j.aspen.2016.04.006,2016,,Luo C.
SCOPUS_ID:84967214892,10.1021/acs.jnatprod.6b00040,2016,,Thomas O.P.
SCOPUS_ID:84967316723,10.4324/9781315671475,2016,"Longhi C.|Groupe de Recherche en Droit, Économie et Gestion",Longhi C.
SCOPUS_ID:84967333764,10.1080/15592324.2016.1165379,2016,,Pauly N.|Puppo A.
SCOPUS_ID:84968571640,10.3390/molecules21040492,2016,,Benhida R.|Demange L.
SCOPUS_ID:84968585979,10.1007/s00253-016-7588-3,2016,,De Chiara M.|Yue J.X.|Liti G.
SCOPUS_ID:84968586003,10.1112/plms/pdw010,2016,Jammes P.|Laboratoire de Mathématiques J.A. Dieudonné,Jammes P.
SCOPUS_ID:84968680208,10.1038/ncomms11512,2016,,Hallin J.|Liti G.
SCOPUS_ID:84968718754,10.1128/MCB.01096-15,2016,,Wagner K.D.|Wagner K.D.|Lopez P.|Hofman P.|Van Obberghen E.
SCOPUS_ID:84968724883,10.1242/dev.120931,2016,,Sinigaglia C.
SCOPUS_ID:84968833658,10.1242/dev.131102,2016,,Touzot A.|Ruiz-Reig N.|Studer M.
SCOPUS_ID:84969134886,10.1016/j.gaitpost.2016.04.011,2016,,Manera V.|König A.|Sacco G.|Ben-Sadoun G.|Robert P.H.|Bremond F.|Brisswalter J.
SCOPUS_ID:84969142750,10.1074/jbc.M116.720698,2016,,Burel-Vandenbos F.|Rekima S.|Almairac F.|Sakakini N.|Virolle T.|Turchi L.|Paquis P.|Van Obberghen-Schilling E.
SCOPUS_ID:84969169382,10.5220/0005707401900197,2016,,Oriol N.
SCOPUS_ID:84969204026,10.1016/j.npg.2016.03.010,2017,,Palazzolo J.
SCOPUS_ID:84969228134,10.5220/0005686500310041,2016,,Buffa M.|Villata S.|Tettamanzi A.|Othmane A.B.|Le Thanh N.
SCOPUS_ID:84969247011,10.1016/j.resconrec.2016.03.020,2016,Bertoldo R.|Étude des Structures et des Processus d’Adaptation et des Changements de l’Espace,Bertoldo R.
SCOPUS_ID:84969247188,10.1007/s11075-016-0141-8,2017,,Bonazzoli M.|Rapetti F.
