source_doi,dsm_oa_classification,dsm_splash_url,dsm_policy_preprint,dsm_policy_postprint,dsm_policy_published,dsm_romeo_id
10.1016/j.resmer.2019.07.006,OK,doi.org,can,can,cannot,30
10.1002/cphc.201900691,OK,doi.org,can,restricted,cannot,2050
10.1051/0004-6361/201935282,OK,"doi.org,orcid.org",can,can,can,1326.0
10.1093/annonc/mdz196,OK,doi.org,can,restricted,cannot,1990.0
10.11646/zootaxa.4668.4.11,NOK,doi.org,cannot,cannot,cannot,284.0
10.1093/mnras/stz410,OK,doi.org,can,can,can,1530.0
10.1093/mnras/stz1378,OK,doi.org,can,can,can,1530.0
10.1093/mnras/stz451,OK,doi.org,can,can,can,1530.0
10.1016/j.encep.2019.07.008,OK,doi.org,can,can,cannot,265.0
10.1093/mnras/stz375,OK,doi.org,can,can,can,1530.0
10.1093/mnras/stz854,OK,doi.org,can,can,can,1530.0
10.1016/j.avsg.2019.05.029,OK,doi.org,can,can,cannot,2823
10.3847/1538-3881/ab1488,OK,"doi.org,orcid.org",can,can,can,129
10.1088/1742-5468/ab3457,OK,doi.org,can,can,cannot,2940
10.1093/mnras/stz882,OK,doi.org,can,can,can,1530
10.1038/s41598-019-49808-4,OA,doi.org,can,can,can,3287
10.1016/j.rinp.2019.102629,OA,doi.org,unclear,can,can,2191
10.1093/gji/ggz356,OK,doi.org,can,can,can,1530
10.3847/1538-4357/ab2e76,OK,"doi.org,orcid.org",can,can,can,129
10.3847/1538-4357/ab31aa,OK,doi.org,can,can,can,129
10.1016/j.geothermics.2019.101726,OK,doi.org,can,can,cannot,2943
10.1093/gji/ggz100,OK,doi.org,can,can,can,1530.0
10.3847/1538-3881/ab21d4,OK,doi.org,can,can,can,129.0
10.1016/j.marenvres.2019.104792,OK,doi.org,can,can,cannot,30.0
10.1109/TIP.2019.2928895,OK,doi.org,can,can,cannot,38.0
10.1016/j.niox.2019.09.006,OK,doi.org,can,can,cannot,30.0
10.1051/medsci/2019121,OK,doi.org,can,can,can,137.0
10.1016/j.cell.2019.08.049,OK,doi.org,can,restricted,cannot,2438.0
10.3390/ijms20184540,OA,doi.org,can,can,can,487.0
10.1109/SCC.2019.00022,OK,doi.org,can,can,cannot,38.0
10.1016/j.celrep.2019.08.068,OA,doi.org,can,can,can,1468.0
10.1037/spy0000190,OK,doi.org,can,can,cannot,12.0
10.1155/2019/9282690,OA,doi.org,can,can,can,100.0
10.1016/j.coemr.2019.08.018,OK,doi.org,can,can,cannot,30.0
10.1016/j.pss.2019.104755,OK,doi.org,can,can,cannot,30.0
10.1016/j.jeurea.2019.08.005,OK,doi.org,can,can,cannot,30.0
10.1093/jee/toz126,OK,doi.org,can,can,cannot,1476.0
10.1103/PhysRevA.100.033608,OK,doi.org,can,can,can,10.0
10.1117/12.2536103,OK,doi.org,can,can,can,127.0
10.3390/genes10100740,OA,doi.org,can,can,can,487.0
10.1021/acs.biomac.9b00919,UNK,"doi.org,orcid.org",restricted,restricted,cannot,4.0
10.1117/12.2536200,OK,doi.org,can,can,can,127.0
10.1117/12.2535988,OK,"doi.org,orcid.org",can,can,can,127.0
10.1117/12.2536161,OK,doi.org,can,can,can,127.0
10.3847/1538-4357/ab3403,OK,doi.org,can,can,can,129.0
10.1016/j.jesp.2018.04.002,OK,"doi.org,dial.uclouvain.be",can,can,cannot,30.0
10.23919/RADIO.2017.8242252,OK,doi.org,can,can,cannot,38.0
10.1111/pai.12870,OK,doi.org,can,restricted,cannot,2050.0
10.1093/icc/dtx034,OK,doi.org,can,can,cannot,1480.0
10.1684/sss.2018.0105,OK,doi.org,can,can,cannot,312.0
10.2174/1566524018666180222114038,OK,doi.org,can,restricted,cannot,316.0
10.1007/978-3-319-78825-8_10,OK,doi.org,can,can,cannot,74.0
10.1016/j.clnu.2018.02.026,OK,doi.org,can,can,cannot,2823.0
10.1049/iet-map.2017.0476,OK,"doi.org,orcid.org",can,can,cannot,42.0
10.1016/j.cmpb.2019.105084,OK,doi.org,can,can,cannot,2823
10.1109/ICIOT.2019.00021,OK,doi.org,can,can,cannot,38
10.1109/COMPSAC.2019.00127,OK,doi.org,can,can,cannot,38
10.1038/s41559-019-0982-3,OK,doi.org,can,restricted,cannot,3286
10.3389/fpls.2019.00970,OA,doi.org,can,can,can,600
10.1103/PhysRevLett.123.117401,OK,doi.org,can,can,can,10
10.1093/jxb/erz348,OK,doi.org,can,can,cannot,1474
10.1016/j.jep.2019.112251,OK,doi.org,can,can,cannot,30
10.1016/j.celrep.2019.08.103,OA,doi.org,can,can,can,1468
10.1016/j.celrep.2019.08.092,OA,doi.org,can,can,can,1468
10.1016/j.cub.2019.08.054,OK,doi.org,can,restricted,cannot,2438
10.3390/su11143881,OA,doi.org,can,can,can,487
10.1093/gji/ggz369,OK,doi.org,can,can,can,1530
10.1016/j.astropartphys.2019.07.005,OK,"doi.org,orcid.org",can,can,cannot,30
10.1785/0220180379,OK,doi.org,can,restricted,cannot,466
10.1142/S0217732319503358,OK,doi.org,can,restricted,cannot,155
10.1007/978-3-030-26773-5_21,OK,doi.org,can,can,cannot,74
10.1073/pnas.1907492116,OK,doi.org,can,restricted,restricted,94
10.1016/j.quascirev.2019.105972,OK,doi.org,can,can,cannot,30
10.1007/978-3-030-29381-9_39,OK,doi.org,can,can,cannot,74
10.1016/j.neunet.2019.09.024,OK,doi.org,can,can,cannot,30.0
10.1007/978-3-030-29765-7_3,OK,doi.org,can,can,cannot,74.0
10.3390/quat1030019,OA,doi.org,can,can,can,487.0
10.1680/jbibn.18.00017,OK,doi.org,can,restricted,cannot,406.0
10.1038/s41598-019-50719-7,OA,doi.org,can,can,can,3287.0
10.1103/PhysRevFluids.4.093502,OK,doi.org,can,can,can,10.0
10.1016/j.orl.2019.09.010,OK,doi.org,can,can,cannot,30.0
10.1103/PhysRevC.100.034004,OK,doi.org,can,can,can,10.0
10.1103/PhysRevA.100.033833,OK,doi.org,can,can,can,10.0
10.1016/j.tcs.2019.09.043,OK,doi.org,can,can,cannot,30.0
10.1016/j.electacta.2019.134594,OK,doi.org,can,can,cannot,30.0
10.1016/j.porgcoat.2019.105382,OK,doi.org,can,can,cannot,30.0
10.1016/j.mattod.2019.09.020,OK,doi.org,can,can,cannot,30.0
10.1016/j.celrep.2019.09.009,OA,doi.org,can,can,can,1468.0
10.1109/ICTON.2019.8840012,OK,doi.org,can,can,cannot,38.0
10.1109/ICTON.2019.8840208,OK,doi.org,can,can,cannot,38
10.1109/ICTON.2019.8839990,OK,doi.org,can,can,cannot,38
10.1109/ICTON.2019.8840499,OK,doi.org,can,can,cannot,38
10.1016/j.quaint.2019.09.045,OK,doi.org,can,can,cannot,30
10.1109/ICTON.2019.8840511,OK,doi.org,can,can,cannot,38
10.1109/ICTON.2019.8840375,OK,doi.org,can,can,cannot,38
10.1051/0004-6361/201935286,OK,doi.org,can,can,can,1326
10.1534/genetics.119.302462,OK,"doi.org,orcid.org",can,cannot,cannot,439
10.1051/0004-6361/201834126,OK,doi.org,can,can,can,1326
10.1021/acs.inorgchem.9b02014,UNK,doi.org,restricted,restricted,cannot,4
10.3390/md17100569,OA,doi.org,can,can,can,487
10.1038/s41467-019-12568-w,OA,"doi.org,orcid.org",can,can,can,3287
10.1088/1751-8121/ab3eb2,OK,doi.org,can,can,cannot,2940
10.1126/sciimmunol.aay5199,OK,doi.org,can,can,cannot,3
10.1016/j.mtcomm.2019.100683,OK,doi.org,can,can,cannot,30
10.1186/s40478-019-0807-2,OA,doi.org,can,can,can,22
10.7554/elife.50375,OA,doi.org,can,can,can,1501
10.3847/1538-4357/ab3afe,OK,doi.org,can,can,can,129
10.1093/sleep/zsz137,OK,doi.org,can,can,cannot,2730
10.1016/j.jog.2019.101670,OK,doi.org,can,can,cannot,30
10.1109/IJCNN.2019.8852098,OK,doi.org,can,can,cannot,38
10.1007/s00012-019-0613-5,OK,doi.org,can,can,cannot,3298
10.1051/0004-6361/201935247,OK,doi.org,can,can,can,1326
10.1063/1.5116851,OK,doi.org,can,can,restricted,7
10.1016/j.cois.2019.09.006,OK,doi.org,can,can,cannot,2823
10.1090/mcom/3447,OK,doi.org,can,can,cannot,83
10.3917/med.187.0051,UNK,doi.org,unknown,unknown,unknown,journal
10.1111/jdv.15681,OK,doi.org,can,restricted,cannot,2050
10.1093/gji/ggz386,OK,doi.org,can,can,can,1530
10.1016/j.jcp.2019.108994,OK,doi.org,can,can,cannot,30
10.1109/HPSR.2018.8850754,OK,doi.org,can,can,cannot,38
10.1016/j.soildyn.2019.105833,OK,doi.org,can,can,cannot,30
10.1146/annurev-environ-110718-032344,OK,doi.org,can,cannot,cannot,91
10.3917/ride.332.0211,UNK,doi.org,unknown,unknown,unknown,journal
10.1029/2018JE005872,OK,doi.org,can,can,restricted,6
10.1021/acs.jmedchem.9b00584,UNK,doi.org,restricted,restricted,cannot,4
10.1016/j.ajpath.2019.07.013,OK,doi.org,can,can,cannot,2823
10.5603/IMH.2019.0026,OA,doi.org,unknown,unknown,unknown,DOAJ
10.1109/GROUP4.2019.8853883,OK,doi.org,can,can,cannot,38
10.3389/fmicb.2018.02609,OA,doi.org,can,can,can,600
10.1051/medsci/2019144,OK,doi.org,can,can,can,137
10.5978/islsm.28_19-CR-02,OK,doi.org,can,restricted,cannot,1499
10.1002/cbdv.201900424,UNK,doi.org,cannot,restricted,cannot,79
10.5978/islsm.28_19-OR-14,OK,doi.org,can,restricted,cannot,1499
10.1161/ATVBAHA.119.312537,OK,doi.org,can,restricted,cannot,209
10.1002/jgt.22459,OK,"arxiv.org,hal-lirmm.ccsd.cnrs.fr,www.researchgate.net,doi.org,dro.dur.ac.uk",can,restricted,cannot,2050
10.1128/IAI.00556-19,OK,doi.org,can,restricted,cannot,16
10.1038/s42255-019-0062-7,OK,doi.org,can,restricted,cannot,3286
10.1002/evl3.110,OA,doi.org,can,can,can,1032
10.1051/medsci/2019147,OK,doi.org,can,can,can,137
10.3390/cancers11101531,OA,doi.org,can,can,can,487
10.1364/OE.27.030360,OA,doi.org,can,can,can,2305
10.3390/ijms20205182,OA,doi.org,can,can,can,487
10.7554/eLife.45465,OA,"doi.org,orcid.org",can,can,can,1501
10.1109/TNSRE.2019.2936411,OK,doi.org,can,can,cannot,38
10.3389/feduc.2019.00046,OA,doi.org,can,can,can,600
10.1103/PhysRevB.100.165114,OK,doi.org,can,can,can,10
10.3389/fendo.2019.00678,OA,doi.org,can,can,can,600
10.1016/j.jviscsurg.2018.04.004,OK,doi.org,can,can,cannot,30.0
10.1093/mnras/stx2636,OK,"arxiv.org,doi.org",can,can,can,1530.0
10.1016/j.molcel.2018.03.036,OK,doi.org,can,restricted,cannot,2438.0
10.1016/j.ecolecon.2018.03.023,OK,"www.ofce.sciences-po.fr,doi.org,www.econstor.eu,spire.sciencespo.fr",can,can,cannot,30.0
10.1016/j.jtbi.2018.03.038,OK,doi.org,can,can,cannot,30.0
10.1111/mec.14579,OK,doi.org,can,restricted,cannot,2050.0
10.3892/etm.2018.6097,OA,doi.org,can,cannot,restricted,1001.0
10.1016/j.ifacol.2018.03.111,OK,"doi.org,hal.sorbonne-universite.fr,prodinra.inra.fr",can,can,cannot,30.0
10.1016/j.epsl.2019.115724,OK,doi.org,can,can,cannot,30
10.1088/1361-6463/ab2aba,OK,doi.org,can,can,cannot,1471
10.1090/spmj/1578,OK,doi.org,can,can,cannot,83
10.1111/tpj.14502,OK,doi.org,can,restricted,cannot,2050
10.3847/1538-4357/ab3c2d,OK,"doi.org,orcid.org",can,can,can,129
10.3390/insects10100330,OA,doi.org,can,can,can,487
10.1080/09538259.2019.1662153,OK,doi.org,can,can,cannot,1140
10.1002/adsc.201900478,OK,doi.org,can,restricted,cannot,2050
10.1109/CAMAD.2019.8858451,OK,doi.org,can,can,cannot,38
10.1038/s41550-019-0876-y,OK,doi.org,can,restricted,cannot,3286
10.1016/j.jnnfm.2019.104187,OK,doi.org,can,can,cannot,30.0
10.1103/PhysRevE.100.043104,OK,doi.org,can,can,can,10.0
10.1103/PhysRevLett.123.161103,OK,doi.org,can,can,can,10.0
10.1007/s00024-019-02309-x,OK,doi.org,can,can,cannot,74.0
10.1088/1751-8121/ab44fb,OK,doi.org,can,can,cannot,2940.0
10.1007/s00190-019-01296-0,OK,doi.org,can,can,cannot,74.0
10.1021/acs.macromol.9b00778,UNK,doi.org,restricted,restricted,cannot,4.0
10.3390/molecules24203798,OA,doi.org,can,can,can,487.0
10.1109/ISBI.2019.8759501,OK,doi.org,can,can,cannot,38.0
10.1142/S0218127419501116,OK,doi.org,can,restricted,cannot,155.0
10.1109/IWCMC.2019.8766456,OK,doi.org,can,can,cannot,38.0
10.1109/ISBI.2019.8759567,OK,doi.org,can,can,cannot,38.0
10.4171/RLM/862,OK,doi.org,can,can,unknown,478.0
10.1007/s40879-019-00373-0,OK,doi.org,can,can,cannot,3298.0
10.1016/j.marpetgeo.2019.104071,OK,doi.org,can,can,cannot,30.0
10.1038/s41550-019-0887-8,OK,doi.org,can,restricted,cannot,3286.0
10.1016/j.omtn.2019.09.018,OA,doi.org,can,can,can,1468.0
10.1007/s10126-019-09920-y,OK,doi.org,can,can,cannot,3298.0
10.1038/s41396-019-0509-6,OK,"doi.org,orcid.org",can,restricted,cannot,3270
10.1177/0271678X19873662,OK,doi.org,can,can,cannot,65
10.1080/2162402X.2019.1665976,OK,doi.org,can,can,cannot,1141
10.1111/jdv.15928,OK,"doi.org,orcid.org",can,restricted,cannot,2050
10.1177/1708538119880389,OK,doi.org,can,can,cannot,65
10.1007/s13348-019-00266-1,OK,doi.org,can,can,cannot,3298
10.1111/maec.12570,OK,"doi.org,orcid.org",can,restricted,cannot,2050
10.3390/plants8100409,OA,doi.org,can,can,can,487
10.1109/USNC-URSI.2019.8861755,OK,doi.org,can,can,cannot,38
10.3390/atmos10100572,OA,doi.org,can,can,can,487
10.3390/bioengineering6020042,OA,doi.org,can,can,can,487
10.3847/1538-4357/ab3977,OK,"doi.org,orcid.org",can,can,can,129
10.1007/s11356-019-06445-8,OK,doi.org,can,can,cannot,3298
10.1215/00127094-2019-0052,OK,doi.org,can,can,cannot,166
10.1093/imamat/hxz017,OK,doi.org,can,can,cannot,3091
10.7717/peerj.7802,OA,doi.org,can,can,can,1549
10.1016/j.apsusc.2019.144094,OK,doi.org,can,can,cannot,30
10.1136/bjsports-2018-100525,OK,doi.org,can,can,cannot,25
10.1016/j.biocontrol.2019.104099,OK,doi.org,can,can,cannot,2823
10.1016/j.cnsns.2019.105086,OK,doi.org,can,can,cannot,30
10.1016/j.quascirev.2019.106023,OK,doi.org,can,can,cannot,30
10.1186/s40478-019-0815-2,OA,"doi.org,orcid.org",can,can,can,22
10.1016/j.celrep.2019.09.073,OA,"doi.org,orcid.org",can,can,can,1468
10.1016/j.apenergy.2019.114007,OK,doi.org,can,can,cannot,30
10.1016/j.quascirev.2019.105995,OK,doi.org,can,can,cannot,30
10.1038/s41598-019-52059-y,OA,doi.org,can,can,can,3287
10.1088/1361-6528/ab4a46,OK,"doi.org,orcid.org",can,can,cannot,1471
10.1088/1361-6528/ab4501,OK,doi.org,can,can,cannot,1471
10.1093/bioinformatics/btz424,OK,doi.org,can,can,cannot,1475
10.1038/s41598-019-52363-7,OA,doi.org,can,can,can,3287
10.3390/pharmaceutics11110556,OA,doi.org,can,can,can,487
10.1016/S1877-1203(19)30087-4,OK,doi.org,can,can,cannot,2823
10.3390/ijms20215387,OA,doi.org,can,can,can,487
10.1127/entomologia/2019/0861,OK,doi.org,can,cannot,cannot,749
10.3390/toxins11110629,OA,doi.org,can,can,can,487
10.1127/entomologia/2019/0865,OK,doi.org,can,cannot,cannot,749
10.1364/OL.44.005161,OK,"doi.org,orcid.org",can,can,cannot,108
10.1016/j.marenvres.2019.104761,OK,doi.org,can,can,cannot,30
10.1016/j.icarus.2019.113424,OK,doi.org,can,can,cannot,30
10.1111/nph.16157,OK,doi.org,can,restricted,cannot,2050
10.1016/j.cmi.2019.11.017,OK,doi.org,can,can,cannot,2823.0
10.1007/s10816-019-09428-8,OK,doi.org,can,can,cannot,74.0
10.1186/s12889-019-7828-4,OA,doi.org,can,can,can,22.0
10.1080/02640414.2019.1680081,OK,doi.org,can,can,cannot,1141.0
10.1088/1748-0221/14/09/C09019,OK,doi.org,can,can,cannot,2940.0
10.1016/j.margeo.2019.106064,OK,doi.org,can,can,cannot,30.0
10.1051/0004-6361/201936059,OK,"doi.org,orcid.org",can,can,can,1326.0
10.3390/mi10100690,OA,"doi.org,orcid.org",can,can,can,487.0
10.2174/1385272823666190621115726,OK,doi.org,can,restricted,cannot,316.0
10.1136/jmedgenet-2019-106402,OK,"doi.org,orcid.org",can,can,cannot,25
10.1007/s10711-019-00485-7,OK,doi.org,can,can,cannot,74
10.1016/j.tiv.2019.104699,OK,doi.org,can,can,cannot,2823
10.1016/j.jebo.2019.09.019,OK,doi.org,can,can,cannot,30
10.1016/j.bulcan.2019.10.001,OK,doi.org,can,can,cannot,2823
10.1051/0004-6361/201936259,OK,doi.org,can,can,can,1326
10.1016/j.neurenf.2019.10.002,OK,doi.org,can,can,cannot,30
10.1080/1747423X.2019.1681528,OK,doi.org,can,can,cannot,1141
10.1016/j.asr.2019.09.049,OK,doi.org,can,can,cannot,30
10.3389/fcvm.2019.00042,OA,doi.org,can,can,can,600
10.1029/2019JB017500,OK,doi.org,can,can,restricted,6
10.1029/2018JB017053,OK,"doi.org,orcid.org",can,can,restricted,6
10.2478/jesr-2019-0063,OK,doi.org,can,restricted,restricted,414
10.3389/fphys.2019.01307,OA,doi.org,can,can,can,600
10.1109/CLEOE-EQEC.2019.8873018,OK,doi.org,can,can,cannot,38
10.1109/CLEOE-EQEC.2019.8871509,OK,doi.org,can,can,cannot,38
10.1109/CLEOE-EQEC.2019.8873105,OK,doi.org,can,can,cannot,38
10.1109/CLEOE-EQEC.2019.8872567,OK,doi.org,can,can,cannot,38
10.1109/CLEOE-EQEC.2019.8873060,OK,doi.org,can,can,cannot,38
10.1109/CLEOE-EQEC.2019.8872272,OK,doi.org,can,can,cannot,38
10.4267/2042/66955,OA,doi.org,can,can,can,140.0
10.1136/thoraxjnl-2017-210118,OK,"doi.org,orcid.org",can,can,cannot,25.0
10.1016/j.ijantimicag.2018.01.008,OK,doi.org,can,can,cannot,2823.0
10.1016/j.ifacol.2018.04.001,OK,doi.org,can,can,cannot,30.0
10.1093/mnras/sty388,OA,doi.org,can,can,can,1530.0
10.1017/9781316286791.018,OK,"arxiv.org,doi.org",can,can,cannot,27.0
10.1016/j.medleg.2018.04.001,OK,doi.org,can,can,cannot,30.0
10.1016/j.jbusvent.2018.04.001,OK,doi.org,can,can,cannot,30.0
10.1016/j.avb.2018.05.006,OK,doi.org,can,can,cannot,265.0
10.1109/CLEOE-EQEC.2019.8872400,OK,doi.org,can,can,cannot,38
10.1109/ISWCS.2019.8877276,OK,doi.org,can,can,cannot,38
10.1109/CLEOE-EQEC.2019.8872783,OK,doi.org,can,can,cannot,38
10.1109/CLEOE-EQEC.2019.8872563,OK,doi.org,can,can,cannot,38
10.1109/CLEOE-EQEC.2019.8871809,OK,doi.org,can,can,cannot,38
10.1109/CLEOE-EQEC.2019.8872795,OK,doi.org,can,can,cannot,38
10.1109/CLEOE-EQEC.2019.8872366,OK,doi.org,can,can,cannot,38
10.1109/CLEOE-EQEC.2019.8872356,OK,doi.org,can,can,cannot,38
10.1109/CLEOE-EQEC.2019.8872959,OK,doi.org,can,can,cannot,38
10.1016/j.heliyon.2019.e02797,OA,doi.org,can,can,can,2252
10.1007/s10623-019-00689-8,OK,doi.org,can,can,cannot,3298
10.1007/s10092-019-0346-z,OK,doi.org,can,can,cannot,3298
10.1109/IRMMW-THz.2019.8874114,OK,doi.org,can,can,cannot,38
10.1109/IRMMW-THz.2019.8874475,OK,doi.org,can,can,cannot,38
10.1007/s00421-019-04248-w,OK,doi.org,can,can,cannot,74
10.1038/s41550-019-0915-8,OK,doi.org,can,restricted,cannot,3286
10.1530/JOE-19-0180,OK,doi.org,can,restricted,cannot,1540
10.1093/imanum/drz020,OK,doi.org,can,can,cannot,3091
10.1016/j.clinre.2019.03.002,OK,doi.org,can,can,cannot,2823
10.1016/j.icarus.2019.113446,OK,doi.org,can,can,cannot,30
10.1063/1.5111194,OK,doi.org,can,can,restricted,7.0
10.1111/nph.16185,OK,doi.org,can,restricted,cannot,2050.0
10.3390/cancers11111730,OA,"doi.org,orcid.org",can,can,can,487.0
10.1080/1350178X.2019.1680857,OK,doi.org,can,can,cannot,1140.0
10.1007/s11695-019-04220-9,OK,doi.org,can,can,cannot,74.0
10.1111/eva.12881,OA,"doi.org,orcid.org",can,can,can,1032.0
10.3390/ijms20225616,OA,doi.org,can,can,can,487.0
10.1080/09500340.2019.1684585,OK,doi.org,can,can,cannot,1141.0
10.1007/s10340-019-01167-9,OK,doi.org,can,can,cannot,74.0
10.1002/pssa.201900655,OK,doi.org,can,restricted,cannot,2050.0
10.1007/s10851-019-00921-z,OK,doi.org,can,can,cannot,3298.0
10.1080/09672567.2019.1681751,OK,doi.org,can,can,cannot,1140.0
10.1016/j.euroneuro.2019.10.006,OK,doi.org,can,can,cannot,2823.0
10.1111/joop.12273,OK,doi.org,can,restricted,cannot,2050.0
10.1038/s41587-019-0295-8,OK,doi.org,can,restricted,cannot,3286.0
10.1089/photob.2019.4624,OK,doi.org,can,can,cannot,50.0
10.4103/ccd.ccd_632_18,OA,doi.org,can,can,can,89.0
10.1088/1361-6587/ab411a,OK,doi.org,can,can,cannot,1471.0
10.1093/mnrasl/slz156,OK,doi.org,can,restricted,cannot,1499.0
10.1109/DSD.2019.00050,OK,doi.org,can,can,cannot,38.0
10.1109/ICEAA.2019.8879308,OK,doi.org,can,can,cannot,38.0
10.1039/c9gc01813a,OK,doi.org,can,restricted,cannot,63.0
10.1029/2019JB017732,OK,doi.org,can,can,restricted,6.0
10.1209/0295-5075/127/54003,OK,doi.org,can,can,cannot,40
10.1112/jlms.12292,OK,doi.org,can,can,cannot,1526
10.1080/00015458.2019.1689643,OK,doi.org,can,can,cannot,1141
10.3390/molecules24224110,OA,doi.org,can,can,can,487
10.1016/j.geomphys.2019.103542,OK,doi.org,can,can,cannot,30
10.1021/acs.jpcc.9b08577,UNK,doi.org,restricted,restricted,cannot,4
10.1210/en.2019-00486,OK,doi.org,can,can,cannot,1474
10.1093/jxb/erz398,OA,doi.org,can,can,cannot,1474
10.1063/1.5118853,OK,doi.org,can,can,restricted,7
10.1029/2019JA026919,OK,doi.org,can,restricted,cannot,1499
10.1093/mnras/stz2240,OK,doi.org,can,can,can,1530
10.1038/s41534-019-0206-3,OA,doi.org,can,can,can,3287
10.1038/s41893-019-0404-1,OK,doi.org,can,restricted,cannot,3286
10.1093/mnras/stz2344,OK,doi.org,can,can,can,1530
10.1103/PhysRevApplied.12.054007,OK,doi.org,can,can,can,10
10.1016/j.bmcl.2019.126710,OK,"doi.org,orcid.org",can,can,cannot,30
10.1093/mnras/stz2382,OK,"doi.org,orcid.org",can,can,can,1530
10.1111/ics.12581,OK,doi.org,can,restricted,cannot,2050
10.1016/j.bbrc.2019.10.173,OK,doi.org,can,can,cannot,2823
10.1016/j.ymgmr.2019.100543,OK,doi.org,can,can,cannot,30
10.1016/j.bbrc.2019.10.172,OK,doi.org,can,can,cannot,2823
10.1109/APUSNCURSINRSM.2019.8888492,OK,doi.org,can,can,cannot,38
10.1093/mnras/stz396,OK,doi.org,can,can,can,1530
10.1093/mnras/stz2193,OK,doi.org,can,can,can,1530
10.3847/1538-4357/ab44a8,OK,doi.org,can,can,can,129
10.1109/APUSNCURSINRSM.2019.8889240,OK,doi.org,can,can,cannot,38
10.1093/mnras/stz2485,OK,doi.org,can,can,can,1530
10.1093/mnras/stz2490,OK,doi.org,can,can,can,1530
10.1016/j.jasrep.2019.102050,OK,"doi.org,orcid.org",can,can,cannot,30
10.1093/mnras/stz2105,OK,doi.org,can,can,can,1530
10.1016/j.jog.2019.101648,OK,doi.org,can,can,cannot,30
10.3847/1538-4357/ab48e7,OK,doi.org,can,can,can,129
10.1103/PhysRevD.100.104004,OK,doi.org,can,can,can,10
10.1038/s41378-019-0101-2,OK,doi.org,can,can,can,3292
10.1038/s41566-019-0550-z,OK,"doi.org,orcid.org",can,restricted,cannot,3286
10.1080/14729679.2019.1686037,OK,doi.org,can,can,cannot,1140
10.1155/2019/4292410,OA,doi.org,can,can,can,100
10.1016/j.optlastec.2019.105946,OK,doi.org,can,can,cannot,30
10.1016/j.tips.2019.10.002,OK,doi.org,can,restricted,cannot,131
10.1016/j.rmr.2019.02.008,OK,doi.org,can,can,cannot,2823
10.1088/1361-6382/ab3583,OK,doi.org,can,can,cannot,2940
10.1016/j.jvs.2019.08.270,OK,doi.org,can,can,cannot,2823
10.1093/aob/mcz068,OK,"doi.org,orcid.org",can,can,cannot,1474
10.1007/s11695-019-04255-y,OK,doi.org,can,can,cannot,74
10.1016/j.quascirev.2019.106071,OK,doi.org,can,can,cannot,30
10.1016/j.revpalbo.2019.104130,OK,doi.org,can,can,cannot,30
10.1021/acs.biomac.9b01248,UNK,doi.org,restricted,restricted,cannot,4
10.1002/mana.201900311,OK,doi.org,can,restricted,cannot,2050
10.3390/ijms20235861,OA,doi.org,can,can,can,487
10.1002/cbdv.201900506,UNK,doi.org,cannot,restricted,cannot,79
10.1016/j.icarus.2018.04.018,OA,"arxiv.org,helda.helsinki.fi,doi.org",can,can,cannot,30.0
10.1002/esp.4391,OK,doi.org,can,restricted,cannot,2050.0
10.1016/j.dam.2018.04.017,OK,doi.org,can,can,cannot,30.0
10.1016/j.lungcan.2018.05.009,OK,doi.org,can,can,cannot,2823.0
10.1016/j.neurol.2018.02.085,OK,doi.org,can,can,cannot,2823.0
10.1017/S0960129518000105,OK,"hal.inria.fr,doi.org",can,can,cannot,2127.0
10.1051/m2an/2017066,OK,"hal.inria.fr,doi.org",can,can,can,137.0
10.1017/S1743921317000928,OK,"arxiv.org,doi.org",can,can,cannot,2129.0
10.1016/j.neuron.2019.11.015,OK,doi.org,can,restricted,cannot,2438
10.1016/j.biotechadv.2019.107463,OK,doi.org,can,can,cannot,2823
10.1029/2018TC005348,OK,doi.org,can,can,restricted,6
10.1016/j.aim.2019.106901,OK,doi.org,can,can,cannot,30
10.1140/epje/i2019-11905-9,OK,doi.org,can,can,cannot,1277
10.1007/s00265-019-2758-9,OK,doi.org,can,can,cannot,3298
10.3390/polym11111804,OA,doi.org,can,can,can,487
10.1109/WCNPS.2019.8896279,OK,doi.org,can,can,cannot,38
10.23919/EUSIPCO.2019.8902770,OK,doi.org,can,can,cannot,38
10.23919/EUSIPCO.2019.8902493,OK,doi.org,can,can,cannot,38
